context_id,instance_id,step_index,recommended_tier,applied_tier,previous_tier,transition,sticky_override,benchmark,scenario,quality_threshold,target_tier,target_tier_id,first_pass_sufficient,applied_call_cost,always_high_cost,theoretical_savings_vs_always_high,oracle_only
bfcl_multi_turn_long_context_186_step_2,multi_turn_long_context_186,2,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0001862,0.0090764,0.008890200000000001,True
bfcl_multi_turn_long_context_186_step_3,multi_turn_long_context_186,3,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.00030010000000000003,0.0127212,0.012421100000000001,True
bfcl_multi_turn_long_context_186_step_4,multi_turn_long_context_186,4,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0003333,0.0137836,0.0134503,True
bfcl_multi_turn_long_context_186_step_5,multi_turn_long_context_186,5,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.00038720000000000003,0.015508399999999999,0.015121199999999998,True
bfcl_multi_turn_long_context_186_step_6,multi_turn_long_context_186,6,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0004247000000000001,0.0167084,0.0162837,True
bfcl_multi_turn_long_context_2_step_1,multi_turn_long_context_2,1,low,low,,start,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0001109,0.0066668,0.0065559,True
bfcl_multi_turn_long_context_2_step_2,multi_turn_long_context_2,2,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.00015869999999999998,0.0081964,0.0080377,True
bfcl_multi_turn_long_context_2_step_3,multi_turn_long_context_2,3,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0001845,0.009021999999999999,0.008837499999999998,True
bfcl_multi_turn_long_context_2_step_4,multi_turn_long_context_2,4,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0003114,0.013082799999999999,0.012771399999999999,True
bfcl_multi_turn_long_context_2_step_5,multi_turn_long_context_2,5,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.00038800000000000005,0.015534,0.015146,True
bfcl_multi_turn_long_context_3_step_1,multi_turn_long_context_3,1,low,low,,start,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.00011190000000000001,0.0066987999999999995,0.0065869,True
bfcl_multi_turn_long_context_3_step_2,multi_turn_long_context_3,2,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.000135,0.007437999999999999,0.007303,True
bfcl_multi_turn_long_context_38_step_1,multi_turn_long_context_38,1,mid,mid,,start,False,bfcl,bfcl_tool_use_multi_turn,0.9,mid,1,True,0.0004937,0.006708399999999999,0.006214699999999999,True
bfcl_multi_turn_long_context_38_step_2,multi_turn_long_context_38,2,low,mid,mid,sticky_hold,True,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0011755000000000001,0.012942,0.011766500000000001,True
bfcl_multi_turn_long_context_4_step_1,multi_turn_long_context_4,1,mid,mid,,start,False,bfcl,bfcl_tool_use_multi_turn,0.9,mid,1,True,0.00048670000000000007,0.006644399999999999,0.006157699999999999,True
bfcl_multi_turn_long_context_4_step_2,multi_turn_long_context_4,2,low,mid,mid,sticky_hold,True,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0008885000000000001,0.010317999999999999,0.009429499999999999,True
bfcl_multi_turn_long_context_4_step_3,multi_turn_long_context_4,3,mid,mid,mid,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,mid,1,True,0.0009837000000000001,0.011188400000000001,0.0102047,True
bfcl_multi_turn_long_context_46_step_1,multi_turn_long_context_46,1,mid_high,mid_high,,start,False,bfcl,bfcl_tool_use_multi_turn,0.9,mid_high,2,True,0.0019194000000000001,0.0066188,0.0046994,True
bfcl_multi_turn_long_context_5_step_1,multi_turn_long_context_5,1,low,low,,start,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.00011140000000000001,0.0066828,0.0065714,True
bfcl_multi_turn_long_context_5_step_2,multi_turn_long_context_5,2,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0001485,0.00787,0.0077215,True
bfcl_multi_turn_long_context_5_step_3,multi_turn_long_context_5,3,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0003519,0.014378799999999999,0.014026899999999998,True
bfcl_multi_turn_long_context_5_step_4,multi_turn_long_context_5,4,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0003798,0.0152716,0.0148918,True
bfcl_multi_turn_long_context_7_step_1,multi_turn_long_context_7,1,low,low,,start,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0001133,0.0067436,0.0066302999999999996,True
bfcl_multi_turn_long_context_7_step_2,multi_turn_long_context_7,2,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.0001318,0.0073356,0.007203800000000001,True
bfcl_multi_turn_long_context_7_step_3,multi_turn_long_context_7,3,low,low,low,stay,False,bfcl,bfcl_tool_use_multi_turn,0.9,low,0,True,0.000137,0.007502,0.007365,True
bfcl_multiple_103_step_1,multiple_103,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001097,0.0066284,0.0065187,True
bfcl_multiple_104_step_1,multiple_104,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001096,0.0066251999999999995,0.0065156,True
bfcl_multiple_106_step_1,multiple_106,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001097,0.0066284,0.0065187,True
bfcl_multiple_113_step_1,multiple_113,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001125,0.006718,0.0066055,True
bfcl_multiple_115_step_1,multiple_115,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00011009999999999999,0.006641199999999999,0.006531099999999999,True
bfcl_multiple_119_step_1,multiple_119,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001099,0.0066348,0.0065249,True
bfcl_multiple_120_step_1,multiple_120,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001098,0.0066316,0.0065217999999999995,True
bfcl_multiple_122_step_1,multiple_122,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001115,0.006685999999999999,0.0065745,True
bfcl_multiple_127_step_1,multiple_127,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.000111,0.00667,0.006559,True
bfcl_multiple_128_step_1,multiple_128,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001113,0.0066796,0.0065683,True
bfcl_multiple_98_step_1,multiple_98,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00010899999999999999,0.006606,0.006497,True
swebench_pallets__flask-5014_step_1,pallets__flask-5014,1,low,low,,start,False,swebench,code_swe,0.9,low,0,True,0.000226,0.01035,0.010124,True
swebench_pallets__flask-5014_step_2,pallets__flask-5014,2,mid_high,mid_high,low,escalate,False,swebench,code_swe,0.9,mid_high,2,True,0.0036211000000000004,0.0115692,0.0079481,True
swebench_pallets__flask-5014_step_3,pallets__flask-5014,3,high,high,mid_high,escalate,False,swebench,code_swe,0.9,high,3,True,0.0117036,0.0117036,0.0,True
swebench_pallets__flask-5014_step_4,pallets__flask-5014,4,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.019991599999999998,0.019991599999999998,0.0,True
swebench_pallets__flask-5014_step_5,pallets__flask-5014,5,mid,high,high,sticky_hold,True,swebench,code_swe,0.9,mid,1,True,0.0249036,0.0249036,0.0,True
swebench_pallets__flask-5014_step_6,pallets__flask-5014,6,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0252908,0.0252908,0.0,True
swebench_pallets__flask-5014_step_7,pallets__flask-5014,7,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.026266800000000003,0.026266800000000003,0.0,True
bfcl_parallel_multiple_0_step_1,parallel_multiple_0,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00011059999999999999,0.006657199999999999,0.0065466,True
bfcl_parallel_multiple_1_step_1,parallel_multiple_1,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001104,0.0066508,0.0065404,True
bfcl_parallel_multiple_10_step_1,parallel_multiple_10,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001112,0.006676399999999999,0.006565199999999999,True
bfcl_parallel_multiple_136_step_1,parallel_multiple_136,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00012670000000000002,0.007172399999999999,0.0070456999999999985,True
bfcl_parallel_multiple_137_step_1,parallel_multiple_137,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001172,0.006868399999999999,0.0067512,True
bfcl_parallel_multiple_139_step_1,parallel_multiple_139,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001378,0.0075276,0.0073898,True
bfcl_parallel_multiple_14_step_1,parallel_multiple_14,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001122,0.006708399999999999,0.006596199999999999,True
bfcl_parallel_multiple_145_step_1,parallel_multiple_145,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001329,0.007370799999999999,0.007237899999999999,True
bfcl_parallel_multiple_147_step_1,parallel_multiple_147,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00012190000000000001,0.0070187999999999995,0.006896899999999999,True
bfcl_parallel_multiple_151_step_1,parallel_multiple_151,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001285,0.0072299999999999994,0.007101499999999999,True
bfcl_parallel_multiple_153_step_1,parallel_multiple_153,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001258,0.0071436,0.0070178,True
bfcl_parallel_multiple_158_step_1,parallel_multiple_158,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001242,0.0070924,0.0069682,True
bfcl_parallel_multiple_159_step_1,parallel_multiple_159,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001229,0.007050799999999999,0.006927899999999999,True
bfcl_parallel_multiple_167_step_1,parallel_multiple_167,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00012020000000000001,0.006964399999999999,0.006844199999999999,True
bfcl_parallel_multiple_170_step_1,parallel_multiple_170,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001301,0.0072812,0.0071511,True
bfcl_parallel_multiple_179_step_1,parallel_multiple_179,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00012330000000000002,0.0070636,0.0069403,True
bfcl_parallel_multiple_188_step_1,parallel_multiple_188,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001258,0.0071436,0.0070178,True
bfcl_parallel_multiple_189_step_1,parallel_multiple_189,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001197,0.0069483999999999995,0.006828699999999999,True
bfcl_parallel_multiple_191_step_1,parallel_multiple_191,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00012450000000000002,0.007102,0.0069775,True
bfcl_parallel_multiple_193_step_1,parallel_multiple_193,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001192,0.006932399999999999,0.006813199999999999,True
bfcl_parallel_multiple_194_step_1,parallel_multiple_194,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00012690000000000002,0.0071788,0.0070519,True
bfcl_parallel_multiple_195_step_1,parallel_multiple_195,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001228,0.0070476,0.0069248,True
bfcl_parallel_multiple_2_step_1,parallel_multiple_2,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00011070000000000001,0.0066603999999999995,0.0065496999999999994,True
bfcl_parallel_multiple_20_step_1,parallel_multiple_20,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00011059999999999999,0.006657199999999999,0.0065466,True
bfcl_parallel_multiple_22_step_1,parallel_multiple_22,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001108,0.0066635999999999996,0.006552799999999999,True
bfcl_parallel_multiple_3_step_1,parallel_multiple_3,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00011,0.006638,0.006528,True
bfcl_parallel_multiple_30_step_1,parallel_multiple_30,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001118,0.0066956,0.006583800000000001,True
bfcl_parallel_multiple_4_step_1,parallel_multiple_4,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001104,0.0066508,0.0065404,True
bfcl_parallel_multiple_40_step_1,parallel_multiple_40,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.000111,0.00667,0.006559,True
bfcl_parallel_multiple_41_step_1,parallel_multiple_41,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.000111,0.00667,0.006559,True
bfcl_parallel_multiple_42_step_1,parallel_multiple_42,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00011240000000000001,0.0067148,0.0066024,True
bfcl_parallel_multiple_46_step_1,parallel_multiple_46,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.00011140000000000001,0.0066828,0.0065714,True
bfcl_parallel_multiple_59_step_1,parallel_multiple_59,1,low,low,,start,False,bfcl,bfcl_tool_use_single_turn,0.9,low,0,True,0.0001265,0.007166,0.0070395,True
swebench_psf__requests-1142_step_1,psf__requests-1142,1,low,low,,start,False,swebench,code_swe,0.9,low,0,True,0.0002307,0.0105004,0.0102697,True
swebench_psf__requests-1142_step_2,psf__requests-1142,2,high,high,low,escalate,False,swebench,code_swe,0.9,high,3,True,0.0115692,0.0115692,0.0,True
swebench_psf__requests-1142_step_3,psf__requests-1142,3,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0132332,0.0132332,0.0,True
swebench_psf__requests-1142_step_4,psf__requests-1142,4,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.0173484,0.0173484,0.0,True
swebench_psf__requests-1142_step_5,psf__requests-1142,5,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.017738800000000002,0.017738800000000002,0.0,True
swebench_psf__requests-1142_step_6,psf__requests-1142,6,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.020730800000000004,0.020730800000000004,0.0,True
swebench_psf__requests-1142_step_7,psf__requests-1142,7,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.022490800000000002,0.022490800000000002,0.0,True
swebench_psf__requests-1142_step_8,psf__requests-1142,8,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.022810800000000003,0.022810800000000003,0.0,True
swebench_psf__requests-1142_step_9,psf__requests-1142,9,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.023629999999999998,0.023629999999999998,0.0,True
swebench_psf__requests-1724_step_1,psf__requests-1724,1,low,low,,start,False,swebench,code_swe,0.9,low,0,True,0.00040800000000000005,0.016174,0.015766000000000002,True
swebench_psf__requests-1724_step_2,psf__requests-1724,2,high,high,low,escalate,False,swebench,code_swe,0.9,high,3,True,0.017034800000000003,0.017034800000000003,0.0,True
swebench_psf__requests-1724_step_3,psf__requests-1724,3,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0208812,0.0208812,0.0,True
swebench_psf__requests-1724_step_4,psf__requests-1724,4,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0251628,0.0251628,0.0,True
swebench_psf__requests-1724_step_5,psf__requests-1724,5,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.0294604,0.0294604,0.0,True
swebench_psf__requests-1724_step_6,psf__requests-1724,6,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.030772400000000002,0.030772400000000002,0.0,True
swebench_psf__requests-1724_step_7,psf__requests-1724,7,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.028045999999999998,0.028045999999999998,0.0,True
swebench_psf__requests-1724_step_8,psf__requests-1724,8,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.9,mid_high,2,True,0.0286028,0.0286028,0.0,True
swebench_psf__requests-1724_step_9,psf__requests-1724,9,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.028740400000000003,0.028740400000000003,0.0,True
swebench_psf__requests-1724_step_10,psf__requests-1724,10,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.029284400000000002,0.029284400000000002,0.0,True
swebench_pydata__xarray-2905_step_1,pydata__xarray-2905,1,mid_high,mid_high,,start,False,swebench,code_swe,0.9,mid_high,2,True,0.0037355,0.011902,0.0081665,True
swebench_pydata__xarray-2905_step_2,pydata__xarray-2905,2,high,high,mid_high,escalate,False,swebench,code_swe,0.9,high,3,True,0.012964400000000001,0.012964400000000001,0.0,True
swebench_pydata__xarray-2905_step_3,pydata__xarray-2905,3,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0214764,0.0214764,0.0,True
swebench_pydata__xarray-2905_step_4,pydata__xarray-2905,4,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.02675,0.02675,0.0,True
swebench_pydata__xarray-2905_step_5,pydata__xarray-2905,5,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.028862,0.028862,0.0,True
swebench_pydata__xarray-2905_step_6,pydata__xarray-2905,6,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0298572,0.0298572,0.0,True
swebench_pydata__xarray-2905_step_7,pydata__xarray-2905,7,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.0305516,0.0305516,0.0,True
swebench_pydata__xarray-2905_step_8,pydata__xarray-2905,8,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.0312044,0.0312044,0.0,True
swebench_pydata__xarray-3095_step_1,pydata__xarray-3095,1,low,low,,start,False,swebench,code_swe,0.9,low,0,True,0.0002914,0.012442799999999999,0.012151399999999998,True
swebench_pydata__xarray-3095_step_2,pydata__xarray-3095,2,mid_high,mid_high,low,escalate,False,swebench,code_swe,0.9,mid_high,2,True,0.0041392,0.013076400000000002,0.008937200000000003,True
swebench_pydata__xarray-3095_step_3,pydata__xarray-3095,3,high,high,mid_high,escalate,False,swebench,code_swe,0.9,high,3,True,0.0144972,0.0144972,0.0,True
swebench_pydata__xarray-3095_step_4,pydata__xarray-3095,4,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0261388,0.0261388,0.0,True
swebench_pydata__xarray-3095_step_5,pydata__xarray-3095,5,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.032634800000000005,0.032634800000000005,0.0,True
swebench_pydata__xarray-3095_step_6,pydata__xarray-3095,6,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.032606,0.032606,0.0,True
swebench_pydata__xarray-3095_step_7,pydata__xarray-3095,7,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.032654,0.032654,0.0,True
swebench_pydata__xarray-3095_step_8,pydata__xarray-3095,8,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.03265080000000001,0.03265080000000001,0.0,True
swebench_pydata__xarray-3095_step_9,pydata__xarray-3095,9,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.032695600000000005,0.032695600000000005,0.0,True
swebench_pydata__xarray-3095_step_10,pydata__xarray-3095,10,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.032609200000000005,0.032609200000000005,0.0,True
swebench_pylint-dev__pylint-4551_step_1,pylint-dev__pylint-4551,1,low,low,,start,False,swebench,code_swe,0.9,low,0,True,0.0002406,0.0108172,0.0105766,True
swebench_pylint-dev__pylint-4551_step_2,pylint-dev__pylint-4551,2,high,high,low,escalate,False,swebench,code_swe,0.9,high,3,True,0.012500400000000002,0.012500400000000002,0.0,True
swebench_pylint-dev__pylint-4551_step_3,pylint-dev__pylint-4551,3,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0215116,0.0215116,0.0,True
swebench_pylint-dev__pylint-4551_step_4,pylint-dev__pylint-4551,4,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.9,mid_high,2,True,0.02939,0.02939,0.0,True
swebench_pylint-dev__pylint-4551_step_5,pylint-dev__pylint-4551,5,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0301836,0.0301836,0.0,True
swebench_pylint-dev__pylint-4551_step_6,pylint-dev__pylint-4551,6,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.032702,0.032702,0.0,True
swebench_pylint-dev__pylint-4551_step_7,pylint-dev__pylint-4551,7,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.031937200000000006,0.031937200000000006,0.0,True
swebench_pylint-dev__pylint-4551_step_8,pylint-dev__pylint-4551,8,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0311692,0.0311692,0.0,True
swebench_pylint-dev__pylint-4551_step_9,pylint-dev__pylint-4551,9,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.03147320000000001,0.03147320000000001,0.0,True
swebench_pylint-dev__pylint-4551_step_10,pylint-dev__pylint-4551,10,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.03234360000000001,0.03234360000000001,0.0,True
swebench_pylint-dev__pylint-4604_step_1,pylint-dev__pylint-4604,1,low,low,,start,False,swebench,code_swe,0.9,low,0,True,0.00023830000000000002,0.0107436,0.0105053,True
swebench_pylint-dev__pylint-4604_step_2,pylint-dev__pylint-4604,2,high,high,low,escalate,False,swebench,code_swe,0.9,high,3,True,0.0116876,0.0116876,0.0,True
swebench_pylint-dev__pylint-4604_step_3,pylint-dev__pylint-4604,3,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.017930800000000004,0.017930800000000004,0.0,True
swebench_pylint-dev__pylint-4604_step_4,pylint-dev__pylint-4604,4,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.9,mid_high,2,True,0.0274124,0.0274124,0.0,True
swebench_pylint-dev__pylint-4604_step_5,pylint-dev__pylint-4604,5,mid,high,high,sticky_hold,True,swebench,code_swe,0.9,mid,1,True,0.0304876,0.0304876,0.0,True
swebench_pylint-dev__pylint-4604_step_6,pylint-dev__pylint-4604,6,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.031181999999999998,0.031181999999999998,0.0,True
swebench_pylint-dev__pylint-4604_step_7,pylint-dev__pylint-4604,7,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.9,mid_high,2,True,0.031326,0.031326,0.0,True
swebench_pylint-dev__pylint-4604_step_8,pylint-dev__pylint-4604,8,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.0319532,0.0319532,0.0,True
swebench_pytest-dev__pytest-10051_step_1,pytest-dev__pytest-10051,1,mid_high,mid_high,,start,False,swebench,code_swe,0.9,mid_high,2,True,0.0035254,0.011290799999999998,0.007765399999999999,True
swebench_pytest-dev__pytest-10051_step_2,pytest-dev__pytest-10051,2,high,high,mid_high,escalate,False,swebench,code_swe,0.9,high,3,True,0.0120652,0.0120652,0.0,True
swebench_pytest-dev__pytest-10051_step_3,pytest-dev__pytest-10051,3,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0174284,0.0174284,0.0,True
swebench_pytest-dev__pytest-10051_step_4,pytest-dev__pytest-10051,4,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.0217996,0.0217996,0.0,True
swebench_pytest-dev__pytest-10081_step_1,pytest-dev__pytest-10081,1,low,low,,start,False,swebench,code_swe,0.9,low,0,True,0.00029380000000000004,0.0125196,0.0122258,True
swebench_pytest-dev__pytest-10081_step_2,pytest-dev__pytest-10081,2,mid,mid,low,escalate,False,swebench,code_swe,0.9,mid,1,True,0.0012143499999999999,0.0132972,0.012082850000000001,True
swebench_pytest-dev__pytest-10081_step_3,pytest-dev__pytest-10081,3,high,high,mid,escalate,False,swebench,code_swe,0.9,high,3,True,0.0194732,0.0194732,0.0,True
swebench_pytest-dev__pytest-10081_step_4,pytest-dev__pytest-10081,4,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0222028,0.0222028,0.0,True
swebench_pytest-dev__pytest-10081_step_5,pytest-dev__pytest-10081,5,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.9,mid_high,2,True,0.0228268,0.0228268,0.0,True
swebench_pytest-dev__pytest-10081_step_6,pytest-dev__pytest-10081,6,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0232332,0.0232332,0.0,True
swebench_pytest-dev__pytest-10081_step_7,pytest-dev__pytest-10081,7,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.026890800000000003,0.026890800000000003,0.0,True
swebench_pytest-dev__pytest-10081_step_8,pytest-dev__pytest-10081,8,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0285772,0.0285772,0.0,True
swebench_pytest-dev__pytest-10081_step_9,pytest-dev__pytest-10081,9,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0293772,0.0293772,0.0,True
swebench_pytest-dev__pytest-10081_step_10,pytest-dev__pytest-10081,10,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.030228400000000002,0.030228400000000002,0.0,True
swebench_scikit-learn__scikit-learn-10297_step_1,scikit-learn__scikit-learn-10297,1,mid_high,mid_high,,start,False,swebench,code_swe,0.9,mid_high,2,True,0.0035661000000000004,0.0114092,0.007843099999999999,True
swebench_scikit-learn__scikit-learn-10297_step_2,scikit-learn__scikit-learn-10297,2,mid_high,mid_high,mid_high,stay,False,swebench,code_swe,0.9,mid_high,2,True,0.0038565,0.012254,0.008397499999999999,True
swebench_scikit-learn__scikit-learn-10297_step_3,scikit-learn__scikit-learn-10297,3,high,high,mid_high,escalate,False,swebench,code_swe,0.9,high,3,True,0.012602799999999999,0.012602799999999999,0.0,True
swebench_scikit-learn__scikit-learn-10297_step_4,scikit-learn__scikit-learn-10297,4,high,high,high,stay,False,swebench,code_swe,0.9,high,3,True,0.0161036,0.0161036,0.0,True
swebench_scikit-learn__scikit-learn-10297_step_5,scikit-learn__scikit-learn-10297,5,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.024929200000000002,0.024929200000000002,0.0,True
swebench_scikit-learn__scikit-learn-10297_step_6,scikit-learn__scikit-learn-10297,6,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.9,mid_high,2,True,0.0264684,0.0264684,0.0,True
swebench_scikit-learn__scikit-learn-10297_step_7,scikit-learn__scikit-learn-10297,7,low,high,high,sticky_hold,True,swebench,code_swe,0.9,low,0,True,0.0279404,0.0279404,0.0,True
