context_id,benchmark,scenario,instance_id,step_index,total_steps,leakage_group_id,task_signature,near_duplicate_simhash,split,cv_fold,lobo_holdout_benchmark,analysis_scope,label_confidence,random_seed
mtrag_2f013337236ea4635ad106813275dab7_turn_8_step_1,mtrag,rag_multiturn,2f013337236ea4635ad106813275dab7_turn_8,1,1,lg_516bcd6ef3fbfb42,5520252d131da34807ab7946c893bd88ee63c587facafc30c758d97281157aef,8c86ca67c12cabdb,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_2b34f5e7861ca9b1b3eab65ad6d6b4b0_turn_4_step_1,mtrag,rag_multiturn,2b34f5e7861ca9b1b3eab65ad6d6b4b0_turn_4,1,1,lg_fa80aee22aa9eaa4,6aac50add79a321e6182b25591d144b6d0d90600e846e7545bc0050265956adb,a679d68056bddc82,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_d4d8edb3e0c456d11033b14b28e99470_turn_7_step_1,mtrag,rag_multiturn,d4d8edb3e0c456d11033b14b28e99470_turn_7,1,1,lg_3fa980cbf727205b,6901503ce10b03002704735ce5a99dae8e3816526eae4f77515f6653a3570f94,c64951882d1f4c04,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_5f9ccf0a4ff691fc482432af64cc3c9d_turn_5_step_1,mtrag,rag_multiturn,5f9ccf0a4ff691fc482432af64cc3c9d_turn_5,1,1,lg_66118ac903c1fa96,36dc20fc8e9bdae8575430fcab6285f60e2429718708a6f00e18c11d31f8e62b,e3f35a49541a2b84,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_dd6b6ffd177f2b311abe676261279d2f_turn_4_step_1,mtrag,rag_multiturn,dd6b6ffd177f2b311abe676261279d2f_turn_4,1,1,lg_dbdfd0bc81198bfb,bb32ec3fcd6b67e3f3177c61303d8479139bc08a46ed8bbf0c0df70345d28225,775edc42945a7fa3,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_c6c3b02ca32795af64c903dd76700517_turn_9_step_1,mtrag,rag_multiturn,c6c3b02ca32795af64c903dd76700517_turn_9,1,1,lg_05248f66e293716c,2d9dd46fbfa1d9b5aebeb3ca3bb5e3dee4566125003a8c7004e977b2a57aec3d,27ef6454bb8c54c3,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_ddbbbe7ea13560c5768639207e1ca604_turn_7_step_1,mtrag,rag_multiturn,ddbbbe7ea13560c5768639207e1ca604_turn_7,1,1,lg_cdfc83cc6824ae6e,90a2929d72df193e3df8754bc7df79205981bc54aaae6f0b4244cb4c66ac6bc8,5ab7c3c9be6fc76b,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_5815bb4a99e2a0d8a986348da4c49083_turn_4_step_1,mtrag,rag_multiturn,5815bb4a99e2a0d8a986348da4c49083_turn_4,1,1,lg_19d3d103271824d4,e6e05eafdb17562cc0afa24dd5a0f603b3be2d13dd2e2d445a909fc0afd0811d,744085e3756ca5fe,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_251e29286cef45d899d7889e94ae25d5_turn_5_step_1,mtrag,rag_multiturn,251e29286cef45d899d7889e94ae25d5_turn_5,1,1,lg_77c4e1d79127437c,9c93fadcad3b52b9980c5a07a14fc5195b77a79ae2112b3f03f8674208d31053,12a7f7ed98c790ce,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_e9dd465e8dd63a80dda8f3ce9cba6848_turn_6_step_1,mtrag,rag_multiturn,e9dd465e8dd63a80dda8f3ce9cba6848_turn_6,1,1,lg_c0dceb2746ead899,5f8a117e23e5fa8097531bab0ddacc102b90ba7739adb8394ee818259e834313,c7dfdb144b783ea0,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_81afaf82a0d9a5fad6eaa196f8d9641c_turn_8_step_1,mtrag,rag_multiturn,81afaf82a0d9a5fad6eaa196f8d9641c_turn_8,1,1,lg_9918fd642c572b25,7c7047cf30f185973102ebe6c76b9c5c5095d7e6890933337ae663374863f6a6,58f55c8062772a77,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_fc3e765d7ffc28ffc7ee7ea38fd3c73a_turn_5_step_1,mtrag,rag_multiturn,fc3e765d7ffc28ffc7ee7ea38fd3c73a_turn_5,1,1,lg_de5ee2833b5834b8,319bb99c1140385b84b65ce1c2dde34c84b3de9e9206e76c9d6d7f90fad2f2d7,e35c9014416f3b52,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_94d04f2cd47fee9a0aaa13fa3ae1de53_turn_1_step_1,mtrag,rag_multiturn,94d04f2cd47fee9a0aaa13fa3ae1de53_turn_1,1,1,lg_c837accf8c2d97c9,4dbe3e9abafe5fb9f3b83899a68537c39f9da1de90279a08409bed6d801aa836,4570cace5a4f3f15,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_5600fe1c05a1fc415416d9dee6347000_turn_2_step_1,mtrag,rag_multiturn,5600fe1c05a1fc415416d9dee6347000_turn_2,1,1,lg_158316e7d3c29c6d,c0710df61ba42802434724e1d06a84c601c406565c5e0c88203b1f400b0dba99,1eec9846e5c055f3,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_d7b4f863baa92fd08c1db2b1a95170dd_turn_5_step_1,mtrag,rag_multiturn,d7b4f863baa92fd08c1db2b1a95170dd_turn_5,1,1,lg_4f0f92909ffec01d,80463fad96a1ee707bb3a8e08c0d2f1f3d97493cddbd35c311769d1d09526515,bed1413dd086b559,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_47b2471404382af6e973013ab1cf96b9_turn_9_step_1,mtrag,rag_multiturn,47b2471404382af6e973013ab1cf96b9_turn_9,1,1,lg_7134290c2a68d664,2fdf6376197db9689d04652ef70368fd3105c699825d9364270dee4f8913c803,aeec767c786b9d8b,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_d2432696b32af73cf3dabd7090997afb_turn_9_step_1,mtrag,rag_multiturn,d2432696b32af73cf3dabd7090997afb_turn_9,1,1,lg_0867c16b98bfec28,24ad21253f9f5ca733a2dfe1d9d73a9dfbdb56afb20cdd34f00306533a41db96,40541a400363007b,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_b2805ee4c478194c234e2384ffb0a6bf_turn_4_step_1,mtrag,rag_multiturn,b2805ee4c478194c234e2384ffb0a6bf_turn_4,1,1,lg_f40e55010551b1f7,a99fc7b17ecbc199015b9ff2a7d0775bedf9c52ee0c4ff7872f45f9850c4952d,94fe1f3a9fc0a019,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_e52ab8d5f61ccdfc3712a2608d8c2aba_turn_2_step_1,mtrag,rag_multiturn,e52ab8d5f61ccdfc3712a2608d8c2aba_turn_2,1,1,lg_088bad17d291e864,ab86c00c5b65fed0aa923867ce46d75c244b447e55cfe3b17d3060adb2a39954,fe941379b5f69328,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_5815bb4a99e2a0d8a986348da4c49083_turn_3_step_1,mtrag,rag_multiturn,5815bb4a99e2a0d8a986348da4c49083_turn_3,1,1,lg_c9b76476673c63c7,536dc6bd46934ef6167b6cf1b305611d5ff9e22eb15e96fa38ab189501420150,a0c13526a2296131,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_29e3ec96a6e8916a0326ebcdab78abae_turn_8_step_1,mtrag,rag_multiturn,29e3ec96a6e8916a0326ebcdab78abae_turn_8,1,1,lg_88e9e9f03cb19171,171a8e5eddbb4b47cbd2e3d8e376445b8485bf353097aa6054904f204e8e45fd,60c0e4c54a63bc47,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_2cc753bcef23767c18aedad06c4405c4_turn_9_step_1,mtrag,rag_multiturn,2cc753bcef23767c18aedad06c4405c4_turn_9,1,1,lg_86638a0960a8e6a7,44376b670307d27871ed59f03769e41d9afe3bdd481e750d1b4e7cfc4c79c6e7,42c0483908c6dd14,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_674aa142d92a6b4262de254df0c3f7b2_turn_2_step_1,mtrag,rag_multiturn,674aa142d92a6b4262de254df0c3f7b2_turn_2,1,1,lg_32844c6be3dff769,e7d7ae1c06729a9e1a4624b8a55195acbcffa232dd1e6ef16175c7986b0086c9,40087f0a05ceabb0,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_fd99b316e5e64f19ff938598aea9b285_turn_5_step_1,mtrag,rag_multiturn,fd99b316e5e64f19ff938598aea9b285_turn_5,1,1,lg_57d91c23fa3eb44d,7279131a2be4cb4f2a62288588d83f13ffa0e0d7f5241b1fcd676ee0538e89fb,9464e245c37b0062,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_747a810abfd6da4a9c37cdb74feec95e_turn_2_step_1,mtrag,rag_multiturn,747a810abfd6da4a9c37cdb74feec95e_turn_2,1,1,lg_0cbc4efaf88ef8db,b6b42fc01aa7412eac76decfe159ae9e80373137e60caee5f45f81f18df87924,ad0ca097f05ab576,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_8040ccdfc0a0ffb8e3f82d94f92ddb5c_turn_3_step_1,mtrag,rag_multiturn,8040ccdfc0a0ffb8e3f82d94f92ddb5c_turn_3,1,1,lg_0767fba3e20addea,2267b597e1912e23774a49b70a745698068473251905236a4550a323d34d8862,9f2cf5c3a75db621,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_258193fc88e0e73322e288aa03719260_turn_8_step_1,mtrag,rag_multiturn,258193fc88e0e73322e288aa03719260_turn_8,1,1,lg_c7bcc35337233b0f,43d64bf2265c7e5e9bc2e1555f89c2eed3d33a323190d6fa47b3b6015e80cabf,80694019749b5a70,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_258193fc88e0e73322e288aa03719260_turn_3_step_1,mtrag,rag_multiturn,258193fc88e0e73322e288aa03719260_turn_3,1,1,lg_55409a05546e4c36,363ad67b55b0104e9f48f01fe263018a64ac8eb11568bb07b485c938e822380c,a8e454a26c8c2c46,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_d5b1e735a040853ed361a3dfde1b8ef0_turn_3_step_1,mtrag,rag_multiturn,d5b1e735a040853ed361a3dfde1b8ef0_turn_3,1,1,lg_5ee3457046ca25de,2a530f5e3da8241ef830b56856b4d3a3ac6f1e745824b31670bab7a282c4a13a,74bee0dd008b7d63,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_c6c3b02ca32795af64c903dd76700517_turn_1_step_1,mtrag,rag_multiturn,c6c3b02ca32795af64c903dd76700517_turn_1,1,1,lg_26112fbd1aa6aa6a,a902d043002f6b61c86adf845e969c597fc908eed863046cb6f806f4e2e98918,f10ac0c67764af76,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_1c74814752c3f9d4ed0b99c16e1ed192_turn_9_step_1,mtrag,rag_multiturn,1c74814752c3f9d4ed0b99c16e1ed192_turn_9,1,1,lg_0e6804dd144f5588,b5be76143112fe01e85af29e18be14104c6d24cedbe5121dae9c16c568330a00,d3d6bdbeb75108c3,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_747a810abfd6da4a9c37cdb74feec95e_turn_7_step_1,mtrag,rag_multiturn,747a810abfd6da4a9c37cdb74feec95e_turn_7,1,1,lg_bc2fd50d7d7c2057,1ac3ec54d4e2e18048afcdd7523e8bc1d0c7ce30eaa8500900fd41ba0a783efd,fd59f15d7e999b53,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_be461bfeda2d4826cdb663dcaa7d1ced_turn_6_step_1,mtrag,rag_multiturn,be461bfeda2d4826cdb663dcaa7d1ced_turn_6,1,1,lg_0f9de5a412a99fbb,63dfafa9b12a730acbd5a4ecb2c5b8086815c243974446a5dbd1aa1f93ecc659,52c215fc3f7959c1,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_ccdfb6b6f98c55047ae81b705104dbd6_turn_3_step_1,mtrag,rag_multiturn,ccdfb6b6f98c55047ae81b705104dbd6_turn_3,1,1,lg_24bfb75ab8b70795,ef8f1ea21ce1487f6cf4ca54531cbea1987eb8771409cbccddf7de71cf56830b,4fcd059a09eeaac9,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_f1121a39d8a9e36eaef4c2367bd43532_turn_3_step_1,mtrag,rag_multiturn,f1121a39d8a9e36eaef4c2367bd43532_turn_3,1,1,lg_23e50959dc098cad,823dd2e904b6b73b3b92052af3ea40628db1716d9a746999f0040c89112107c6,3881e5eb49ad5cda,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_91204c45fc829e328f9a3643d9dd4c2b_turn_1_step_1,mtrag,rag_multiturn,91204c45fc829e328f9a3643d9dd4c2b_turn_1,1,1,lg_c168b7ddb45cffef,846c1a16d904b037b644867d96cc9e0c7a01d3564a7fb2f7ab8bded609cbfb59,6e55879349f7b316,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_d5f0e7023ab90fe0240b7fc46cf00c26_turn_3_step_1,mtrag,rag_multiturn,d5f0e7023ab90fe0240b7fc46cf00c26_turn_3,1,1,lg_c359f0a94e38f8b5,b56507f7d203557a9b9f6822e441b358f55c5e368548554115e7b0b24e139fad,f742638d7049bca1,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_674aa142d92a6b4262de254df0c3f7b2_turn_3_step_1,mtrag,rag_multiturn,674aa142d92a6b4262de254df0c3f7b2_turn_3,1,1,lg_9034d5e102a0f9da,1ca9b413e4a090c54af2615d0db4305d98655cbfefa2c81160efe6976cf40168,9aec800a53d2a439,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_a277cf5022616282aa819ee76c9343de_turn_2_step_1,mtrag,rag_multiturn,a277cf5022616282aa819ee76c9343de_turn_2,1,1,lg_75df3b4568c18281,9f428b3d3f02c191858865f831aac5e66d9c2871e8d272c5b99cefbbd5466fbc,da4c0bc41e158419,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_5815bb4a99e2a0d8a986348da4c49083_turn_8_step_1,mtrag,rag_multiturn,5815bb4a99e2a0d8a986348da4c49083_turn_8,1,1,lg_6061c59daa9fbc90,be2aaba6a93e078b660683276a1d4a8ebbc191d9a479d9f4b5d0c715b1cccbd1,2f6ffbb0f9f1bbea,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_95a0893567c7519c090ecbcdd14daccd_turn_6_step_1,mtrag,rag_multiturn,95a0893567c7519c090ecbcdd14daccd_turn_6,1,1,lg_7b4e2fcb80170d04,f431d09abc654c370a27efc42229d2c6cb63ce9f906c5848aaa00f82b7bd5a86,ffe10ccc469970f1,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_dc1aaac0b33553d8c897d4150955d803_turn_4_step_1,mtrag,rag_multiturn,dc1aaac0b33553d8c897d4150955d803_turn_4,1,1,lg_702f194c68502060,816a246295241f1b71ddef56a7f71f69e8ee5f96260486babc2e060141df00ec,ff0c2861c6e0d9db,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_79f0d0539d9ec0acbf90cb3388b30c17_turn_1_step_1,mtrag,rag_multiturn,79f0d0539d9ec0acbf90cb3388b30c17_turn_1,1,1,lg_c4a3be485bef8412,4bbfee099b5a67ca8ae4feecfc3115111b3728f9b91afc5d3a2cbc9c0ca30ce3,7a25c093e8ceb6be,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_c1e53df98a28f19448f4af244304b89a_turn_5_step_1,mtrag,rag_multiturn,c1e53df98a28f19448f4af244304b89a_turn_5,1,1,lg_ab20fee485fab613,0cf9cd9fd8103cf662f5a29837a3a2b8b87baed5c246629abbd8fce1984c51ed,de6cd1cf236b4901,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_124e27c3861eff7dadd17993719a0beb_turn_1_step_1,mtrag,rag_multiturn,124e27c3861eff7dadd17993719a0beb_turn_1,1,1,lg_92403b924af59d86,9ea5a5fc2afc55d0a3535467706e3b1f224eb9aa67897f67f2d2b841c7384d90,b7ba2962292f6576,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_251e29286cef45d899d7889e94ae25d5_turn_3_step_1,mtrag,rag_multiturn,251e29286cef45d899d7889e94ae25d5_turn_3,1,1,lg_4b1979996f7d407c,cf609c24754e1e13eadf1a319ebd3a4227da5155e8aeed7cbb20c7c6b0dc6b18,9864f0e7134069c7,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_a3f07e9ed5f257db6aecd30511f03af1_turn_5_step_1,mtrag,rag_multiturn,a3f07e9ed5f257db6aecd30511f03af1_turn_5,1,1,lg_82aa21d346d5d9ff,0c12ea08369cb0b618af677a374114f870c0e11549036f7a094fb2975ed07462,3c7df2b53ee558da,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_ccdfb6b6f98c55047ae81b705104dbd6_turn_9_step_1,mtrag,rag_multiturn,ccdfb6b6f98c55047ae81b705104dbd6_turn_9,1,1,lg_554e56eafc624b4f,a4906a7b73d6ae4c1936355c741ea1741c719cad9f6d0e79231ce0fd974375ce,08469c8ee6c1eda5,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_dc1aaac0b33553d8c897d4150955d803_turn_3_step_1,mtrag,rag_multiturn,dc1aaac0b33553d8c897d4150955d803_turn_3,1,1,lg_2e6479f91d6261f8,367fa73c042fa4c8fcd11a52fc0af5805698e9c13cfe30c31a4bd908a849a3fa,a1c69662a9a718d4,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_e9dd465e8dd63a80dda8f3ce9cba6848_turn_3_step_1,mtrag,rag_multiturn,e9dd465e8dd63a80dda8f3ce9cba6848_turn_3,1,1,lg_b179a8250b7edd23,11ec9b387c8e55159a5108f28d1243e0b80225209dff6be377844587e564144e,4b50e20c34deed43,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_35e6be0f2049527ae17cf77169cc4f70_turn_4_step_1,mtrag,rag_multiturn,35e6be0f2049527ae17cf77169cc4f70_turn_4,1,1,lg_969c2c9de70e781b,850d5e3bbd947c0fe391607f8b1a092473a572cadf0767cba03958e5b961dcbc,a9667f56356c7cfe,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_4c86c8740c3d49e06b7aca9d308119fa_turn_3_step_1,mtrag,rag_multiturn,4c86c8740c3d49e06b7aca9d308119fa_turn_3,1,1,lg_611f1aa70524d389,7cf7271bfd153edf41f301839300347bc3304389136169eb03dafec66ab589b3,cb109f47534d4149,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_d7b4f863baa92fd08c1db2b1a95170dd_turn_9_step_1,mtrag,rag_multiturn,d7b4f863baa92fd08c1db2b1a95170dd_turn_9,1,1,lg_86246de92cc53a46,88cad8663233e152bd0c53c77c7c9c96638af30c6e8ed310eef409c6caadafab,d7d05c04a35a399a,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_4751cd8210b4adb8bce5cbc3fe913096_turn_6_step_1,mtrag,rag_multiturn,4751cd8210b4adb8bce5cbc3fe913096_turn_6,1,1,lg_bf2ebb5b472717b3,f9f1d44c5d20463dc327332eebede220ee0370a5f84714f1280b3c6fd1cda877,29107b1cb5ad24e3,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_d7b4f863baa92fd08c1db2b1a95170dd_turn_2_step_1,mtrag,rag_multiturn,d7b4f863baa92fd08c1db2b1a95170dd_turn_2,1,1,lg_cd792f2ee8e79702,f17cbf576ef6fd979e3d76d53d3bd4b6bb3ae05c22995690442ba3aa3aa6172e,cd0b12799557b905,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_ca6f0197d2c0c4d6e3be090c3f8bf30f_turn_1_step_1,mtrag,rag_multiturn,ca6f0197d2c0c4d6e3be090c3f8bf30f_turn_1,1,1,lg_c5d38eb6fc92cd68,cd357152236c00c80084e5e015ffcd7a94a3b3ffa227d51fbece326ed50abbca,927ac51cecd360a7,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_3a07680acfb0f951fc3210a8c1a282c9_turn_7_step_1,mtrag,rag_multiturn,3a07680acfb0f951fc3210a8c1a282c9_turn_7,1,1,lg_f7388b5407d2a0e9,9d02f28570b0b3203664594e70b789db2ad6d4c2c3aaf576e90bee3387579c39,a26541c6a7600ffb,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_c1e53df98a28f19448f4af244304b89a_turn_1_step_1,mtrag,rag_multiturn,c1e53df98a28f19448f4af244304b89a_turn_1,1,1,lg_bc8f270a92c67a86,8d20a8a342ab402cf6cdf623fb99bf149f51eedc0d8a94d15c5277f8adf9784c,1808813bf54b0ca3,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_d5b1e735a040853ed361a3dfde1b8ef0_turn_9_step_1,mtrag,rag_multiturn,d5b1e735a040853ed361a3dfde1b8ef0_turn_9,1,1,lg_5671c43de24e50d9,3508a830664c259bf456ac37e19cf520155ec3ea49518d0e02cd91675f206b93,c88832fa3ddd4d6c,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_4751cd8210b4adb8bce5cbc3fe913096_turn_7_step_1,mtrag,rag_multiturn,4751cd8210b4adb8bce5cbc3fe913096_turn_7,1,1,lg_8415562848428102,c6defcba45783f73a9ea5fbb1ae2a64a275f5e56d9949054913f271f3410acbe,d8c804c817ad1eba,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_1c74814752c3f9d4ed0b99c16e1ed192_turn_4_step_1,mtrag,rag_multiturn,1c74814752c3f9d4ed0b99c16e1ed192_turn_4,1,1,lg_bbbf201b36848758,7c71d3a94d70d5cb0641fc36755946a5170235e3fcf905a761d6b4fbf8dac228,c87c63a0e2cd318e,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_4a8369b7403e54df94d7fa495a4eff27_turn_5_step_1,mtrag,rag_multiturn,4a8369b7403e54df94d7fa495a4eff27_turn_5,1,1,lg_78332515584b17d4,f1118c5c4ab75f6fc3130a9823eaa1d7ecbb584b3ad2c1c34ae337069c6441b7,43878363caf595d2,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_d5b1e735a040853ed361a3dfde1b8ef0_turn_8_step_1,mtrag,rag_multiturn,d5b1e735a040853ed361a3dfde1b8ef0_turn_8,1,1,lg_f9c4a84e64cff3da,400c5c0f1aa539cbfd6810661133b19bb1637bd5b7730c0f41d3f8097c34120c,08d970607d9fdade,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_79f0d0539d9ec0acbf90cb3388b30c17_turn_5_step_1,mtrag,rag_multiturn,79f0d0539d9ec0acbf90cb3388b30c17_turn_5,1,1,lg_956d3d809207c82f,0daddf72f9a8c50160e774222e40525c39e8591c60b708b9499cdbd4c46a3002,c9c5882015ce30cb,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_5600fe1c05a1fc415416d9dee6347000_turn_5_step_1,mtrag,rag_multiturn,5600fe1c05a1fc415416d9dee6347000_turn_5,1,1,lg_aae4facf0257fb55,d03d89902e54135aa220a90f0270b925173482c1e5636e4ed84dd2e38c3d339c,9fe3aa3a4d7b6531,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_9c52934a9aea1c3647d4b558d8afdf1c_turn_9_step_1,mtrag,rag_multiturn,9c52934a9aea1c3647d4b558d8afdf1c_turn_9,1,1,lg_d5068710bc150264,933af2317d361d8607e6500e773396e367611b916efa7f6cb792d2dac6b3d96f,eb4b951870c69b38,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_af5e45e59e1254e0b7869cb477674d02_turn_9_step_1,mtrag,rag_multiturn,af5e45e59e1254e0b7869cb477674d02_turn_9,1,1,lg_726c53887cfae0f1,6ede11509008d20bce5d5ccab43b3cac92566509659e89d5fe3fb699253f7e7e,609e04b4cdbb7fd6,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_5503c6e98c54d4901332d0f1c6030bd9_turn_6_step_1,mtrag,rag_multiturn,5503c6e98c54d4901332d0f1c6030bd9_turn_6,1,1,lg_281100a4c9f2c764,02287fd23238ce540044467726e3a83186dbe69b1d2a70345fae6c9f4bf38c55,23aa614f926ea042,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_aea2634b0e5f1c2444550d31c41adc94_turn_2_step_1,mtrag,rag_multiturn,aea2634b0e5f1c2444550d31c41adc94_turn_2,1,1,lg_0c8c74914846f6d0,4078a5ef830e7edf38228bad61a0e101b3f0210046efebc37228711d1f378b41,6bfb0e009b1cceb0,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_5815bb4a99e2a0d8a986348da4c49083_turn_2_step_1,mtrag,rag_multiturn,5815bb4a99e2a0d8a986348da4c49083_turn_2,1,1,lg_9bd34903c0c48fec,94add0fe3a0d21001c4cefbb353c889c7371bdade8179468957c5da3028410ec,ac6cd79466fc3fa2,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_13a398b30067d58d179fa8cbc2592449_turn_1_step_1,mtrag,rag_multiturn,13a398b30067d58d179fa8cbc2592449_turn_1,1,1,lg_6b2b1230e81193f5,9931b13825b519310446647e9c3cbda8a1494e932c119271e015f4833b6b73c5,8b44811d334fef6c,train,2,mtrag,main,strong_ground_truth_ready,20260726
mtrag_3f5fa378239f7475baac89fa40288aaa_turn_3_step_1,mtrag,rag_multiturn,3f5fa378239f7475baac89fa40288aaa_turn_3,1,1,lg_fa239355fdf4f5fa,916b4ea91dee95c05f355f5a7b62be0f08cf9006d3c37255f73b21c846a22b88,0e41d4abe3619d76,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_91204c45fc829e328f9a3643d9dd4c2b_turn_6_step_1,mtrag,rag_multiturn,91204c45fc829e328f9a3643d9dd4c2b_turn_6,1,1,lg_d2feb57b52a981f2,8900393658fb469ce7ecdc6fb5b37e33a93cac6dc499449f4714cd3932727fe5,34258ebe413749a0,train,3,mtrag,main,strong_ground_truth_ready,20260726
mtrag_9c52934a9aea1c3647d4b558d8afdf1c_turn_3_step_1,mtrag,rag_multiturn,9c52934a9aea1c3647d4b558d8afdf1c_turn_3,1,1,lg_795cccdcfe8b6edb,e6a33ee1dc271026e8ad47d51354740c7e817268011947a2a83de799bdaf6a2d,c6f7f9cb2cfdfe10,train,1,mtrag,main,strong_ground_truth_ready,20260726
mtrag_95a0893567c7519c090ecbcdd14daccd_turn_1_step_1,mtrag,rag_multiturn,95a0893567c7519c090ecbcdd14daccd_turn_1,1,1,lg_0c3cf3437a1bd477,46063bfb7a87e51a12b53021eea26a17669ab4398786a93a2ef9fa5284432cd0,7b2a8bde4d5f94b4,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_ccdfb6b6f98c55047ae81b705104dbd6_turn_5_step_1,mtrag,rag_multiturn,ccdfb6b6f98c55047ae81b705104dbd6_turn_5,1,1,lg_2713c277eba6ef1b,3f427711fffb3bc49979549146242bd7df8dab89f25d019ac6bc64b81c4f4fb9,f854bbec51c99db1,test,4,mtrag,main,strong_ground_truth_ready,20260726
mtrag_0ef145e49938dfb9b6eefe781d21dca8_turn_1_step_1,mtrag,rag_multiturn,0ef145e49938dfb9b6eefe781d21dca8_turn_1,1,1,lg_c3d3391e79034b86,f78efc41b6cb9502ef90e8b41447cafd9c5790eeedb35b56e1b470a0d835f794,617d71d0594feb7a,validation,0,mtrag,main,strong_ground_truth_ready,20260726
mtrag_5b9edac124aea30a2256705d27226d7f_turn_3_step_1,mtrag,rag_multiturn,5b9edac124aea30a2256705d27226d7f_turn_3,1,1,lg_8ab989b7d6ddb04d,c3f2d8f90351d36d8fd0c0f8426b11a4bea8988971a7411eb35ec98f6db7ae0b,4b9c30be35beb327,test,4,mtrag,main,strong_ground_truth_ready,20260726
