context_id,benchmark,scenario,instance_id,step_index,quality_threshold,target_tier,target_tier_id,oracle_difficulty,selected_tier,selected_model_id,predicted_sufficiency,conservative_quality,current_call_cost,expected_total_cost,always_high_cost,expected_savings_vs_always_high,fallback_tier,decision_reason,alternatives_json,oracle_only,analysis_scope
bfcl_live_multiple_99-42-3_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_99-42-3,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,9.91e-05,0.0001091,0.006609199999999999,0.006500099999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":9.91e-05,""eligible"":true,""expected_total_cost"":0.0001091,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0004728500000000001,""eligible"":true,""expected_total_cost"":0.0004828500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019061,""eligible"":true,""expected_total_cost"":0.0019161,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0065991999999999995,""eligible"":true,""expected_total_cost"":0.006609199999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_multiple_100-42-4_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_100-42-4,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.0001002,0.0001102,0.006644399999999999,0.006534199999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001002,""eligible"":true,""expected_total_cost"":0.0001102,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047670000000000004,""eligible"":true,""expected_total_cost"":0.00048670000000000007,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019182000000000001,""eligible"":true,""expected_total_cost"":0.0019282000000000001,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0066343999999999995,""eligible"":true,""expected_total_cost"":0.006644399999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_multiple_101-42-5_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_101-42-5,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,9.97e-05,0.0001097,0.0066284,0.0065187,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":9.97e-05,""eligible"":true,""expected_total_cost"":0.0001097,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047495,""eligible"":true,""expected_total_cost"":0.00048495000000000005,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019127,""eligible"":true,""expected_total_cost"":0.0019227,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0066184,""eligible"":true,""expected_total_cost"":0.0066284,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_0-0-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_0-0-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.00010229999999999999,0.00011229999999999999,0.0067116,0.0065993,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00010229999999999999,""eligible"":true,""expected_total_cost"":0.00011229999999999999,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0004840500000000001,""eligible"":true,""expected_total_cost"":0.0004940500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019413,""eligible"":true,""expected_total_cost"":0.0019513,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0067016,""eligible"":true,""expected_total_cost"":0.0067116,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_1-1-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_1-1-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,9.85e-05,0.0001085,0.0065899999999999995,0.006481499999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":9.85e-05,""eligible"":true,""expected_total_cost"":0.0001085,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047075000000000003,""eligible"":true,""expected_total_cost"":0.00048075000000000006,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0018995,""eligible"":true,""expected_total_cost"":0.0019095,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00658,""eligible"":true,""expected_total_cost"":0.0065899999999999995,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_2-2-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_2-2-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,9.84e-05,0.0001084,0.006586799999999999,0.0064784,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":9.84e-05,""eligible"":true,""expected_total_cost"":0.0001084,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047040000000000005,""eligible"":true,""expected_total_cost"":0.0004804000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0018984000000000002,""eligible"":true,""expected_total_cost"":0.0019084000000000002,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0065768,""eligible"":true,""expected_total_cost"":0.006586799999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_3-2-1_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_3-2-1,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.0001027,0.0001127,0.006724399999999999,0.006611699999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001027,""eligible"":true,""expected_total_cost"":0.0001127,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00048545000000000006,""eligible"":true,""expected_total_cost"":0.00049545,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019457,""eligible"":true,""expected_total_cost"":0.0019557,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0067144,""eligible"":true,""expected_total_cost"":0.006724399999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_4-3-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_4-3-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.00010159999999999999,0.00011159999999999999,0.006689199999999999,0.006577599999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00010159999999999999,""eligible"":true,""expected_total_cost"":0.00011159999999999999,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0004816000000000001,""eligible"":true,""expected_total_cost"":0.0004916000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019336,""eligible"":true,""expected_total_cost"":0.0019436,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0066792,""eligible"":true,""expected_total_cost"":0.006689199999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_5-4-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_5-4-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.00010070000000000001,0.00011070000000000001,0.0066603999999999995,0.0065496999999999994,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00010070000000000001,""eligible"":true,""expected_total_cost"":0.00011070000000000001,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047845000000000006,""eligible"":true,""expected_total_cost"":0.0004884500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019237,""eligible"":true,""expected_total_cost"":0.0019337,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0066504,""eligible"":true,""expected_total_cost"":0.0066603999999999995,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_6-5-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_6-5-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,9.86e-05,0.0001086,0.0065932,0.006484599999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":9.86e-05,""eligible"":true,""expected_total_cost"":0.0001086,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047110000000000007,""eligible"":true,""expected_total_cost"":0.0004811000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019006,""eligible"":true,""expected_total_cost"":0.0019106,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0065832,""eligible"":true,""expected_total_cost"":0.0065932,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_7-6-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_7-6-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,9.91e-05,0.0001091,0.006609199999999999,0.006500099999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":9.91e-05,""eligible"":true,""expected_total_cost"":0.0001091,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0004728500000000001,""eligible"":true,""expected_total_cost"":0.0004828500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019061,""eligible"":true,""expected_total_cost"":0.0019161,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0065991999999999995,""eligible"":true,""expected_total_cost"":0.006609199999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_9-8-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_9-8-0,1,0.9,mid,1,0.3333333333333333,mid,demo-value,1.0,1.0,0.00050995,0.00051995,0.0069483999999999995,0.00642845,mid_high,selected the lowest expected-total-cost tier among 3 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0001097,""eligible"":false,""expected_total_cost"":0.02067965,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00050995,""eligible"":true,""expected_total_cost"":0.00051995,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0020227,""eligible"":true,""expected_total_cost"":0.0020327,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0069384,""eligible"":true,""expected_total_cost"":0.0069483999999999995,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_11-10-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_11-10-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.000113,0.000123,0.0070539999999999995,0.006931,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.000113,""eligible"":true,""expected_total_cost"":0.000123,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0005215,""eligible"":true,""expected_total_cost"":0.0005315000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.002059,""eligible"":true,""expected_total_cost"":0.002069,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.007044,""eligible"":true,""expected_total_cost"":0.0070539999999999995,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_12-10-1_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_12-10-1,1,0.9,mid,1,0.3333333333333333,mid,demo-value,1.0,1.0,0.00049105,0.0005010500000000001,0.0067756,0.006274549999999999,mid_high,selected the lowest expected-total-cost tier among 3 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0001043,""eligible"":false,""expected_total_cost"":0.020655350000000003,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00049105,""eligible"":true,""expected_total_cost"":0.0005010500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019633,""eligible"":true,""expected_total_cost"":0.0019733,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0067656,""eligible"":true,""expected_total_cost"":0.0067756,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_13-11-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_13-11-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.00010070000000000001,0.00011070000000000001,0.0066603999999999995,0.0065496999999999994,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00010070000000000001,""eligible"":true,""expected_total_cost"":0.00011070000000000001,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047845000000000006,""eligible"":true,""expected_total_cost"":0.0004884500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019237,""eligible"":true,""expected_total_cost"":0.0019337,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0066504,""eligible"":true,""expected_total_cost"":0.0066603999999999995,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_14-12-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_14-12-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.00010159999999999999,0.00011159999999999999,0.006689199999999999,0.006577599999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00010159999999999999,""eligible"":true,""expected_total_cost"":0.00011159999999999999,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0004816000000000001,""eligible"":true,""expected_total_cost"":0.0004916000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019336,""eligible"":true,""expected_total_cost"":0.0019436,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0066792,""eligible"":true,""expected_total_cost"":0.006689199999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_15-13-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_15-13-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.0001002,0.0001102,0.006644399999999999,0.006534199999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001002,""eligible"":true,""expected_total_cost"":0.0001102,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047670000000000004,""eligible"":true,""expected_total_cost"":0.00048670000000000007,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019182000000000001,""eligible"":true,""expected_total_cost"":0.0019282000000000001,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0066343999999999995,""eligible"":true,""expected_total_cost"":0.006644399999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_16-14-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_16-14-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.0001002,0.0001102,0.006644399999999999,0.006534199999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001002,""eligible"":true,""expected_total_cost"":0.0001102,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047670000000000004,""eligible"":true,""expected_total_cost"":0.00048670000000000007,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019182000000000001,""eligible"":true,""expected_total_cost"":0.0019282000000000001,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0066343999999999995,""eligible"":true,""expected_total_cost"":0.006644399999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_17-15-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_17-15-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,9.88e-05,0.0001088,0.0065996,0.0064908,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":9.88e-05,""eligible"":true,""expected_total_cost"":0.0001088,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0004718000000000001,""eligible"":true,""expected_total_cost"":0.0004818000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019027999999999998,""eligible"":true,""expected_total_cost"":0.0019127999999999999,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0065896,""eligible"":true,""expected_total_cost"":0.0065996,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_18-16-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_18-16-0,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,9.96e-05,0.0001096,0.0066251999999999995,0.0065156,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":9.96e-05,""eligible"":true,""expected_total_cost"":0.0001096,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0004746000000000001,""eligible"":true,""expected_total_cost"":0.0004846000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019115999999999998,""eligible"":true,""expected_total_cost"":0.0019215999999999999,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0066152,""eligible"":true,""expected_total_cost"":0.0066251999999999995,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
bfcl_live_parallel_multiple_19-16-1_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_19-16-1,1,0.9,low,0,0.0,low,demo-economy,1.0,1.0,0.0001001,0.00011009999999999999,0.006641199999999999,0.006531099999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.90,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001001,""eligible"":true,""expected_total_cost"":0.00011009999999999999,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00047635000000000006,""eligible"":true,""expected_total_cost"":0.0004863500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019171,""eligible"":true,""expected_total_cost"":0.0019271,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.006631199999999999,""eligible"":true,""expected_total_cost"":0.006641199999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
