instance_id,repo,problem_statement_hash,input_token_count,truncated,p2l_difficulty_primary,p2l_difficulty_neg_median,p2l_difficulty_neg_mean,p2l_beta_spread,beta_min,beta_p10,beta_median,beta_mean,beta_p90,beta_max,eta,p2l_rank,p2l_percentile,p2l_tertile,model_list_revision
django__django-9296,django/django,1dad6e4ae15cb47af74a688dc59b6a40fa55b6ec0086f587e16c784c78acfc23,115,False,0.3,-0.297588050365448,-0.22358277440071106,1.254982298612595,-1.32502019405365,-0.4185282588005066,0.297588050365448,0.22358277440071106,0.8364540398120883,1.3508678674697876,-0.10808303207159042,243,0.4849699398797595,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-13989,matplotlib/matplotlib,13d52a70d283b3677d5258aadda203f99ac501d0073989215713092077f6e3ff,561,False,0.13846153846153847,-0.5246137380599976,-0.49083879590034485,1.3229845643043519,-1.3013525009155273,-0.19537467956542967,0.5246137380599976,0.49083879590034485,1.1276098847389222,1.754835844039917,-0.12688660621643066,22,0.04208416833667335,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-14623,matplotlib/matplotlib,464f0388f374a7b9d35c4376287b032364fc63e51dfb872fbd0806154dbbc152,434,False,0.2230769230769231,-0.3853987157344818,-0.3392356336116791,1.2435368925333024,-1.3826830387115479,-0.28229086101055145,0.3853987157344818,0.3392356336116791,0.9612460315227509,1.5518786907196045,-0.09985895454883575,149,0.2965931863727455,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-20488,matplotlib/matplotlib,12056807682e586594be117be56e64ed357f0907510f7d7fb645a4241e4fa165,646,False,0.2153846153846154,-0.4272981882095337,-0.3540959656238556,1.230117601156235,-1.3996973037719727,-0.2798675000667572,0.4272981882095337,0.3540959656238556,0.9502501010894776,1.6087075471878052,-0.12562549114227295,141,0.280561122244489,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-20676,matplotlib/matplotlib,c201ac5236b0a5eb57faa1768a12c67f0132074a5538d82feb717a62af9ad01d,474,False,0.2692307692307692,-0.28425365686416626,-0.24472780525684357,1.3407103568315506,-1.4763257503509521,-0.47320297062397,0.28425365686416626,0.24472780525684357,0.8675073862075806,1.6283923387527466,0.043483659625053406,199,0.3967935871743487,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-20826,matplotlib/matplotlib,881edf60640e55712a3d98f4ab4da1ef4c7e1976c75cb152ed0507cc5522d216,816,False,0.34615384615384615,-0.2212468683719635,-0.15137813985347748,1.2701362073421478,-1.5019322633743286,-0.5255659461021424,0.2212468683719635,0.15137813985347748,0.7445702612400056,1.4584155082702637,-0.12307489663362503,317,0.6332665330661322,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-20859,matplotlib/matplotlib,e164457f11ff826d316c84285ade2b510a4b086fc263d1f948a16ceb84da4d34,773,False,0.2076923076923077,-0.46248364448547363,-0.40604034066200256,1.239430871605873,-1.3688881397247314,-0.2507221430540085,0.46248364448547363,0.40604034066200256,0.9887087285518646,1.7375335693359375,-0.06390424072742462,131,0.2605210420841683,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-21568,matplotlib/matplotlib,b8683c29c5989c50521624efa9b34be927922e08f51ff01a96dec8526e3eec91,536,False,0.11538461538461539,-0.7098312377929688,-0.6854318380355835,1.4815013974905016,-1.1816260814666748,-0.09762360751628874,0.7098312377929688,0.6854318380355835,1.3838777899742127,1.9306634664535522,-0.28223875164985657,7,0.012024048096192385,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-22719,matplotlib/matplotlib,2ffeda0f37f0b31f33acc4091c401b2ecdf32fe61756e07d1248ab2095cb77e0,3229,False,0.24615384615384617,-0.3335530757904053,-0.2914852201938629,1.3535437464714053,-1.420148491859436,-0.38343536853790283,0.3335530757904053,0.2914852201938629,0.9701083779335025,1.6973308324813843,-0.21976247429847717,165,0.3286573146292585,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-22865,matplotlib/matplotlib,59bd59ccfcb72e1937305af38434e86d804f312430f62fe056769ed708670d49,571,False,0.16923076923076924,-0.5376531481742859,-0.48971304297447205,1.4176065117120744,-1.3790974617004395,-0.28698906004428865,0.5376531481742859,0.48971304297447205,1.1306174516677858,1.7410614490509033,-0.15365169942378998,62,0.12224448897795591,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-22871,matplotlib/matplotlib,a32253ecd61549cba0b22de10788e2edc09166a2598bdc364eb9f6f993d3ac26,531,False,0.14615384615384616,-0.6419466733932495,-0.6229908466339111,1.3251963853836062,-1.1366887092590332,-0.06259092092514036,0.6419466733932495,0.6229908466339111,1.2626054644584659,1.7955706119537354,-0.19903376698493958,28,0.05410821643286573,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-23299,matplotlib/matplotlib,e09f2f06fba2878eb83a9b899e7f51c5053caf050a9e1ccaa56a015edf027cc6,600,False,0.14615384615384616,-0.5942881107330322,-0.5724661946296692,1.4900639921426775,-1.1587951183319092,-0.2064049631357193,0.5942881107330322,0.5724661946296692,1.2836590290069583,1.692082166671753,-0.19079311192035675,29,0.056112224448897796,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-23314,matplotlib/matplotlib,e724887a3c1acc1c91e3f2fefb8d9e30bafcf58b3d6d1696dc8f57e77fd90cba,296,False,0.15384615384615385,-0.5947685241699219,-0.575299084186554,1.412654197216034,-1.222705602645874,-0.17895561456680298,0.5947685241699219,0.575299084186554,1.233698582649231,1.700150728225708,0.08868152648210526,39,0.07615230460921844,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-23412,matplotlib/matplotlib,f6a488ca9ccd9717eed2b1b06381bfb2f0df1fcb770c10d2798a394581354770,772,False,0.15384615384615385,-0.6594469547271729,-0.6360365748405457,1.352880196273327,-1.1666676998138428,-0.060722844302654254,0.6594469547271729,0.6360365748405457,1.2921573519706728,1.838472843170166,-0.17101626098155975,40,0.0781563126252505,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-23476,matplotlib/matplotlib,09f6a686f1cdc38099eeaf53b4f8d5d7f5ccc2587d792da3f5f5ac0ee5e94eab,1421,False,0.17692307692307693,-0.49867668747901917,-0.48399555683135986,1.3656304717063905,-1.2344298362731934,-0.2156984210014343,0.49867668747901917,0.48399555683135986,1.1499320507049562,1.674697756767273,-0.1755012571811676,78,0.15430861723446893,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-24026,matplotlib/matplotlib,4ee911f96026baf36281275f48621c1a645938de534397eb62e8411bfbd8a34d,740,False,0.36923076923076925,-0.18938088417053223,-0.10532030463218689,1.2263341963291174,-1.54555344581604,-0.5537375688552857,0.18938088417053223,0.10532030463218689,0.6725966274738316,1.6779104471206665,-0.2424302101135254,350,0.6993987975951904,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-24149,matplotlib/matplotlib,e45198b3ac6b31622abb846680415a32e52d5ed8fc60c85953b9f0deb461b6af,1108,False,0.19230769230769232,-0.4574296474456787,-0.4116860032081604,1.335850313305855,-1.2959356307983398,-0.27364117205142974,0.4574296474456787,0.4116860032081604,1.0622091412544252,1.695351481437683,-0.3598768413066864,103,0.20440881763527055,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-24177,matplotlib/matplotlib,1e6d6a06f568bc8745d92ec2649e97912a1fbacf7a85df9fa976435714b537d5,662,False,0.16153846153846155,-0.5807276964187622,-0.5566455721855164,1.3992747634649276,-1.2118117809295654,-0.17381596267223356,0.5807276964187622,0.5566455721855164,1.225458800792694,1.7880572080612183,-0.25379323959350586,51,0.10020040080160321,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-24570,matplotlib/matplotlib,e92b7455ee344da93d431a6f48428a89f1ee055b46c062bc804d4456e74c15a5,551,False,0.14615384615384616,-0.5506201982498169,-0.518729567527771,1.43657133281231,-1.360748291015625,-0.29398795068264005,0.5506201982498169,0.518729567527771,1.1425833821296698,1.7545194625854492,-0.09844525903463364,30,0.05811623246492986,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-24627,matplotlib/matplotlib,7d9e2b69794435ee2ed448b97c45250b028de009950f7b9982cc81114eb400fd,173,False,0.27692307692307694,-0.32069283723831177,-0.2944452166557312,1.1872190892696384,-1.3650751113891602,-0.2875867009162903,0.32069283723831177,0.2944452166557312,0.899632388353348,1.5271430015563965,-0.13795366883277893,210,0.4188376753507014,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-24637,matplotlib/matplotlib,229bc433cf176f1a8226326a9c48ed322d9b4452549f123ca6095121249d19c7,704,False,0.2,-0.4519212245941162,-0.4068047106266022,1.2487429916858674,-1.3406720161437988,-0.2431521475315094,0.4519212245941162,0.4068047106266022,1.005590844154358,1.6082459688186646,-0.15867114067077637,117,0.23246492985971945,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-24870,matplotlib/matplotlib,9fdff9e3329f9ef19a9deb6f152b3a23c9c3e091258eb9deb5f740f036885f70,433,False,0.15384615384615385,-0.532884955406189,-0.47838711738586426,1.2151114225387574,-1.298858642578125,-0.1470806837081909,0.532884955406189,0.47838711738586426,1.0680307388305665,1.6710426807403564,-0.1714986264705658,41,0.08016032064128256,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-24970,matplotlib/matplotlib,5ae160cc5420b0587fc3a4d567fb1d76d86d4d20de526eaaaeb95759ea568dbf,540,False,0.13076923076923078,-0.669884204864502,-0.6290684342384338,1.4412777975201607,-1.1147855520248413,-0.11311323195695877,0.669884204864502,0.6290684342384338,1.328164565563202,1.670664668083191,-0.19481845200061798,12,0.022044088176352707,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-25122,matplotlib/matplotlib,30f322bb014d478fa18bfb886ae986dc6bf1dc3d16c4f0b10cda5f2560a3296b,399,False,0.14615384615384616,-0.5919923782348633,-0.5645049810409546,1.3744642764329913,-1.3056747913360596,-0.17156478464603425,0.5919923782348633,0.5645049810409546,1.202899491786957,1.7301055192947388,-0.12797224521636963,31,0.06012024048096192,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-25287,matplotlib/matplotlib,f9bbb7794506f072129a5e7941e265280853fd873550828d7a66e91baa611c7e,765,False,0.18461538461538463,-0.5072599649429321,-0.448978990316391,1.428706941008568,-1.312504529953003,-0.3230385035276413,0.5072599649429321,0.448978990316391,1.1056684374809267,1.6371800899505615,-0.07441850006580353,88,0.1743486973947896,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-25311,matplotlib/matplotlib,a2583ca80e1609006e02901af35754c41bc9bb0c325da37d2f6fef434d7f2ff7,295,False,0.13846153846153847,-0.6543494462966919,-0.6286692023277283,1.3790783792734147,-1.1386675834655762,-0.11535948812961577,0.6543494462966919,0.6286692023277283,1.2637188911437989,1.665239930152893,-0.12190692871809006,23,0.04408817635270541,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-25332,matplotlib/matplotlib,86c03c9b73bf970095097ed7e90516f96639aaf8b1a81a8ba3ddd8f620e0eee4,364,False,0.13076923076923078,-0.6450009346008301,-0.6344104409217834,1.4365100950002672,-1.2525439262390137,-0.13897262513637543,0.6450009346008301,0.6344104409217834,1.2975374698638917,1.8003053665161133,0.06118190288543701,13,0.02404809619238477,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-25479,matplotlib/matplotlib,4581a22d3e68c0fdc0b045d3f6560197585f94d041d18c57a6ee1153a968b709,2089,False,0.35384615384615387,-0.23144087195396423,-0.1407824158668518,1.266669547557831,-1.5158545970916748,-0.530928510427475,0.23144087195396423,0.1407824158668518,0.735741037130356,1.436436653137207,-0.09609615802764893,332,0.6633266533066132,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-25775,matplotlib/matplotlib,a15b46987ceec554e057cf8fc62b015b435221182f76357b9d54ada6417c6401,176,False,0.2846153846153846,-0.30004364252090454,-0.2708132863044739,1.273537302017212,-1.418434977531433,-0.37346901893615725,0.30004364252090454,0.2708132863044739,0.9000682830810548,1.6935505867004395,-0.5222175717353821,218,0.4348697394789579,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-25960,matplotlib/matplotlib,97c83d815bdd983310f81c7c5141e2ec1e2347a25140e90dab10dcb54f87e630,295,False,0.16153846153846155,-0.5522469878196716,-0.5243303179740906,1.3636371850967408,-1.2141315937042236,-0.1875298500061035,0.5522469878196716,0.5243303179740906,1.1761073350906373,1.6928569078445435,-0.260198175907135,52,0.10220440881763528,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-26113,matplotlib/matplotlib,dd3266ec4a7c3e8cc3d0b7ccb0bd76d85b33814bedadceb4277d755db08479ca,3172,False,0.3153846153846154,-0.2425592690706253,-0.17540937662124634,1.31990424990654,-1.5612101554870605,-0.5006615340709686,0.2425592690706253,0.17540937662124634,0.8192427158355714,1.6479072570800781,0.02796614170074463,268,0.5350701402805611,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-26208,matplotlib/matplotlib,6c2b512012bf5cab6147cc2fc8c0df54e71b53036615685d77ec186f511a5fdd,808,False,0.2,-0.47871866822242737,-0.4466919004917145,1.331891000270844,-1.2530020475387573,-0.23744826316833492,0.47871866822242737,0.4466919004917145,1.094442737102509,1.6852359771728516,-0.22539851069450378,118,0.23446893787575152,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-26291,matplotlib/matplotlib,135da5f1618662180c804de8c65d94b1230e40361752a81fe3e698e8696a6350,1314,False,0.15384615384615385,-0.5633382797241211,-0.555103063583374,1.5218373447656632,-1.1381784677505493,-0.2674061685800552,0.5633382797241211,0.555103063583374,1.254431176185608,1.7112998962402344,-0.37863317131996155,42,0.08216432865731463,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-26342,matplotlib/matplotlib,321b76866bbc962e78d72c560f335d29c16a725b2ddb967b03dc638c9baa0037,206,False,0.19230769230769232,-0.4089456796646118,-0.3827141523361206,1.23472056388855,-1.5138392448425293,-0.25685539841651917,0.4089456796646118,0.3827141523361206,0.9778651654720306,1.6075893640518188,-0.3742002546787262,104,0.20641282565130262,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
matplotlib__matplotlib-26466,matplotlib/matplotlib,75451baef8d992a85b82c5b525b6563cd4ad037336bbac3f555901c7cbe163de,522,False,0.18461538461538463,-0.4918600618839264,-0.4521857500076294,1.363022691011429,-1.3314247131347656,-0.24366667866706848,0.4918600618839264,0.4521857500076294,1.1193560123443604,1.5206754207611084,-0.2524997591972351,89,0.17635270541082165,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
mwaskom__seaborn-3069,mwaskom/seaborn,739f9b2e6297497555d4d850e066137b282ad7c5bbcdee814e957ef0f81a9b1e,277,False,0.16153846153846155,-0.44117093086242676,-0.4148728549480438,1.3588111728429793,-1.143078327178955,-0.26860531270503996,0.44117093086242676,0.4148728549480438,1.0902058601379394,1.6555372476577759,-0.3421749174594879,53,0.10420841683366733,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
mwaskom__seaborn-3187,mwaskom/seaborn,72157e71b5c0ed5d58d66a7eeb30ed7b2fb237374183b9ebee200f5d58abd77b,499,False,0.5076923076923077,0.005883127450942993,0.08715563267469406,1.2816107630729676,-1.7822871208190918,-0.7720886290073394,-0.005883127450942993,-0.08715563267469406,0.5095221340656283,1.4526360034942627,-0.1781955063343048,471,0.9418837675350702,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pallets__flask-5014,pallets/flask,f77d8eab7dd608172aa78b3b50dfa7e0e9b3a6a1c52d14a1cb02417eb5a0ab00,61,False,0.3076923076923077,-0.29388993978500366,-0.234646275639534,1.2116885900497438,-1.3150155544281006,-0.3980099320411682,0.29388993978500366,0.234646275639534,0.8136786580085755,1.5971307754516602,0.040258318185806274,254,0.5070140280561122,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
psf__requests-1142,psf/requests,0192533ff2ef0c53a600b3ef02cb9dc20bf0998d56eeaee80ca1a76c46758eec,102,False,0.13846153846153847,-0.5721604824066162,-0.5423060655593872,1.2901285350322726,-1.1567964553833008,-0.09092860817909239,0.5721604824066162,0.5423060655593872,1.1991999268531803,1.5417897701263428,-0.23273365199565887,24,0.04609218436873747,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
psf__requests-1724,psf/requests,eacde5d201658474274cce4558b5d2b8ae74d9fcc2ad6ddc76aaf003b2160b8a,2561,False,0.4,-0.10765736550092697,-0.04244452714920044,1.2121139228343965,-1.5412956476211548,-0.6038364410400391,0.10765736550092697,0.04244452714920044,0.6082774817943574,1.4466911554336548,0.10431558638811111,381,0.7615230460921844,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
psf__requests-1766,psf/requests,90d541e87a05a5135b7ee242c82702e5cad1e2cae9e5571fcbc032d7d6d80682,232,False,0.33076923076923076,-0.23832088708877563,-0.16930603981018066,1.3592647671699525,-1.4038808345794678,-0.5789734482765198,0.23832088708877563,0.16930603981018066,0.7802913188934327,1.5592782497406006,-0.39028656482696533,286,0.5711422845691383,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
psf__requests-1921,psf/requests,3f7bdcd805645db3f6bbfa3476d3207f878afdfa4a91f8c8d56705d9aaf48e8d,209,False,0.17692307692307693,-0.4879741668701172,-0.4350423812866211,1.3133831322193146,-1.1943992376327515,-0.22554650902748105,0.4879741668701172,0.4350423812866211,1.0878366231918335,1.581804871559143,-0.23320116102695465,79,0.156312625250501,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
psf__requests-2317,psf/requests,9fdbda259c2e75551a5282e979edf4ca93ba378bee22df393fe02998991cfd1a,247,False,0.3230769230769231,-0.20578382909297943,-0.17271921038627625,1.1488771200180055,-1.436453104019165,-0.4224320471286774,0.20578382909297943,0.17271921038627625,0.7264450728893281,1.4956698417663574,-0.06945652514696121,278,0.5551102204408818,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
psf__requests-2931,psf/requests,c36c337f6c5d918e8d193684510213e2eaed8633e575b819757674cca0d980fd,100,False,0.3,-0.33006834983825684,-0.25276944041252136,1.1874221324920655,-1.3631629943847656,-0.34437186717987056,0.33006834983825684,0.25276944041252136,0.8430502653121948,1.5361636877059937,-0.2650151550769806,244,0.48697394789579157,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
psf__requests-5414,psf/requests,08faa0ea47836476b5f4b3709c06a00569996ccc654011299f9c8587cd7007ba,507,False,0.18461538461538463,-0.5334262251853943,-0.45469930768013,1.368025526404381,-1.2489231824874878,-0.2671224921941757,0.5334262251853943,0.45469930768013,1.1009030342102053,1.7350983619689941,-0.4001442492008209,90,0.17835671342685372,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
psf__requests-6028,psf/requests,1d82b6998adb429d6d13a59c0c321de5ea24889a19843d4de7ea4dff06739cc0,450,False,0.13846153846153847,-0.6652454137802124,-0.6188755035400391,1.3326733291149142,-0.963974118232727,-0.03787868618965149,0.6652454137802124,0.6188755035400391,1.2947946429252628,1.791330337524414,-0.3871813416481018,25,0.04809619238476954,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-2905,pydata/xarray,0d3a9b692fc42e67214ed21e669b85cd5c6a222b3a4abc2055d93915876b6be8,810,False,0.1076923076923077,-0.6455197334289551,-0.5910769701004028,1.3071739986538893,-1.1520917415618896,-0.0624840810894966,0.6455197334289551,0.5910769701004028,1.2446899175643926,1.6798015832901,-0.3589438796043396,5,0.008016032064128256,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-3095,pydata/xarray,3d8f2d8422b56bd5980ec478be1413ef87805484446fc15dbd482342a59abb25,662,False,0.2692307692307692,-0.30643022060394287,-0.22529272735118866,1.2148785948753358,-1.4902546405792236,-0.4033610999584198,0.30643022060394287,0.22529272735118866,0.811517494916916,1.6616859436035156,-0.19597376883029938,200,0.39879759519038077,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-3151,pydata/xarray,abcd2e1b10d6d979b0510ec1a37372c9909c15bc786d4b7bb9027facb727d597,886,False,0.18461538461538463,-0.4506341814994812,-0.4068647027015686,1.2916466772556308,-1.4039337635040283,-0.267180997133255,0.4506341814994812,0.4068647027015686,1.0244656801223757,1.6125805377960205,-0.13619990646839142,91,0.18036072144288579,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-3305,pydata/xarray,21a3e64aad08beb73b01c601fffd82ad2f9086802463ce389ca5b50f7c271883,770,False,0.14615384615384616,-0.5620746612548828,-0.5380102396011353,1.390074411034584,-1.2931749820709229,-0.18257438242435453,0.5620746612548828,0.5380102396011353,1.2075000286102295,1.6518664360046387,-0.029156453907489777,32,0.06212424849699399,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-3677,pydata/xarray,4d1a08fa41ecef39ce23af292d1139cdc7d030bef74172654e29d4876338b716,513,False,0.2076923076923077,-0.3965974450111389,-0.34273937344551086,1.1908459573984151,-1.3168156147003174,-0.231946662068367,0.3965974450111389,0.34273937344551086,0.958899295330048,1.6028550863265991,-0.21766093373298645,132,0.2625250501002004,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-3993,pydata/xarray,3d888dbe00aca081458ceccefa5c7b6e323f5d30b3e5f165c668a7cd51260301,261,False,0.18461538461538463,-0.5052151679992676,-0.4516197741031647,1.3003176331520079,-1.2725062370300293,-0.17069432735443113,0.5052151679992676,0.4516197741031647,1.1296233057975769,1.7500340938568115,-0.24836976826190948,92,0.18236472945891782,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-4075,pydata/xarray,d1cc08eec285573fc56f2a58a623e0b7adf33e6f75fd16b4214dd1db4b3e46a6,922,False,0.15384615384615385,-0.5493006706237793,-0.5450255870819092,1.4057396903634072,-1.2681828737258911,-0.15303329378366468,0.5493006706237793,0.5450255870819092,1.2527063965797425,1.737764596939087,0.016990166157484055,43,0.0841683366733467,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-4094,pydata/xarray,4c60cee2e4247fd72e76052ae5938216ea38eca360d5b87d2a006d71bf4a91bc,706,False,0.11538461538461539,-0.640914797782898,-0.6222331523895264,1.3992140471935275,-1.2666423320770264,-0.11231293082237241,0.640914797782898,0.6222331523895264,1.286901116371155,1.7830252647399902,-0.030337246134877205,8,0.014028056112224449,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-4356,pydata/xarray,45eae8de9d15e25d24a44a925c8abe59036ea87382e3c37e60e620e30b2ff0ff,260,False,0.16923076923076924,-0.471940815448761,-0.4575493037700653,1.2903708636760716,-1.2672358751296997,-0.1931367576122284,0.471940815448761,0.4575493037700653,1.097234106063843,1.648603916168213,-0.16642457246780396,63,0.12424849699398798,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-4629,pydata/xarray,f688557a88966226d7977917ae86e312dc52434d7ef61cd02b7d655d24d9f816,1076,False,0.18461538461538463,-0.4461956024169922,-0.4166203737258911,1.296580877900124,-1.4269013404846191,-0.2461818605661392,0.4461956024169922,0.4166203737258911,1.0503990173339848,1.658590316772461,0.0029918933287262917,93,0.1843687374749499,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-4687,pydata/xarray,c88bf8b1b5d25b8a288a2b44d5dfbdfb965ec927fa9658368ebeb65809441dbd,1625,False,0.15384615384615385,-0.516139030456543,-0.5254852771759033,1.3620991200208665,-1.2424482107162476,-0.1628870218992233,0.516139030456543,0.5254852771759033,1.1992120981216432,1.6451849937438965,-0.0016451114788651466,44,0.08617234468937876,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-4695,pydata/xarray,acdf7cc514d6a56c02cf412e8f041cd8d2250ba1f9782e73d7dc5ee8dc06216d,1536,False,0.2076923076923077,-0.4061257541179657,-0.3683825731277466,1.2957926064729692,-1.3745253086090088,-0.28252159655094145,0.4061257541179657,0.3683825731277466,1.0132710099220277,1.6219403743743896,0.06336241960525513,133,0.26452905811623245,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-4966,pydata/xarray,2ec61276a1a4afebd955dd7404328821ff6626c57ad13b69003d78eb3939e957,1584,False,0.3923076923076923,-0.15544213354587555,-0.08536422252655029,1.248424166440964,-1.4185528755187988,-0.5957627058029175,0.15544213354587555,0.08536422252655029,0.6526614606380465,1.556898832321167,-0.27426964044570923,369,0.7374749498997996,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-6461,pydata/xarray,20d71a31e8ed14106420d0641e413897539ac72fd6b4b6ad62270f5ba780de6e,336,False,0.19230769230769232,-0.4222704768180847,-0.3757052421569824,1.2154867827892304,-1.149957299232483,-0.24996718168258666,0.4222704768180847,0.3757052421569824,0.9655196011066437,1.4863076210021973,-0.12216140329837799,105,0.20841683366733466,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
pydata__xarray-6599,pydata/xarray,96fa37e0c21ff705c55cdf125c413b37779b3ef6566658861e3d00d6cf2fa8c4,2280,False,0.14615384615384616,-0.5033547878265381,-0.5328931212425232,1.3999150544404984,-1.2709698677062988,-0.16108390390872954,0.5033547878265381,0.5328931212425232,1.2388311505317688,1.7704694271087646,0.08232086896896362,33,0.06412825651302605,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
